collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX014,250900,97.0,89.0,A69-9002-11212,A69-9002,A69-9002-11212,32,pressure,42.4539,Meters,2022-10-18 14:28:31,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2022,10,18,291,14.475277777777778,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2250903,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX014,250900,97.0,89.0,A69-9002-11211,A69-9002,A69-9002-11211,121,temperature,13.9849,°C,2022-10-18 14:30:28,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2022,10,18,291,14.507777777777777,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2250904,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX014,250900,97.0,89.0,A69-9002-11212,A69-9002,A69-9002-11212,32,pressure,42.4539,Meters,2022-10-18 14:32:14,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2022,10,18,291,14.537222222222223,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2250905,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11212,A69-9002,A69-9002-11212,32,pressure,42.4539,Meters,2022-10-18 14:32:43,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.545277777777777,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2250906,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX014,250900,97.0,89.0,A69-9002-11211,A69-9002,A69-9002-11211,121,temperature,13.9849,°C,2022-10-18 14:34:13,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2022,10,18,291,14.570277777777777,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2250907,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX014,250900,97.0,89.0,A69-9002-11211,A69-9002,A69-9002-11211,121,temperature,13.9849,°C,2022-10-18 14:38:08,UTC,-63.44910,44.40331,0101000020E61000001A51DA1B7CB94FC02B137EA99F334640,2022,10,18,291,14.635555555555555,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2250908,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11211,A69-9002,A69-9002-11211,121,temperature,13.9849,°C,2022-10-18 14:38:50,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.647222222222222,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2250909,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11212,A69-9002,A69-9002-11212,34,pressure,45.4863,Meters,2022-10-18 14:40:45,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.679166666666665,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2250910,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11211,A69-9002,A69-9002-11211,121,temperature,13.9849,°C,2022-10-18 14:42:31,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.70861111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2250911,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11212,A69-9002,A69-9002-11212,34,pressure,45.4863,Meters,2022-10-18 14:44:24,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.739999999999998,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2250912,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11211,A69-9002,A69-9002-11211,121,temperature,13.9849,°C,2022-10-18 14:46:07,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.768611111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2250913,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11212,A69-9002,A69-9002-11212,30,pressure,39.4215,Meters,2022-10-18 14:47:56,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.79888888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2250914,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11211,A69-9002,A69-9002-11211,121,temperature,13.9849,°C,2022-10-18 14:50:00,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.833333333333334,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2250915,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11212,A69-9002,A69-9002-11212,29,pressure,37.9053,Meters,2022-10-18 14:51:59,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.866388888888888,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2250916,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11211,A69-9002,A69-9002-11211,121,temperature,13.9849,°C,2022-10-18 14:53:53,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.898055555555555,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2250917,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX015,250361,89,81,A69-9002-11212,A69-9002,A69-9002-11212,30,pressure,39.4215,Meters,2022-10-18 14:55:34,UTC,-63.44298,44.39731,0101000020E610000039AB4F83B3B84FC0F57695FFDA324640,2022,10,18,291,14.92611111111111,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2250918,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11212,A69-9002,A69-9002-11212,29,pressure,37.9053,Meters,2022-10-21 08:11:35,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.193055555555556,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251020,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11212,A69-9002,A69-9002-11212,36,pressure,48.5187,Meters,2022-10-21 08:19:23,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.323055555555555,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251021,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11212,A69-9002,A69-9002-11212,29,pressure,37.9053,Meters,2022-10-21 08:27:10,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.452777777777778,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251022,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX038,250302,145,140,A69-9002-11211,A69-9002,A69-9002-11211,117,temperature,13.3573,°C,2022-10-21 08:31:44,UTC,-63.29042,44.26662,0101000020E61000005A0D897B2CA54FC0D23AAA9A20224640,2022,10,21,294,8.52888888888889,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2251623,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11211,A69-9002,A69-9002-11211,117,temperature,13.3573,°C,2022-10-21 08:32:30,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.541666666666666,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2251023,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11212,A69-9002,A69-9002-11212,29,pressure,37.9053,Meters,2022-10-21 08:34:28,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.574444444444444,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251024,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX038,250302,145,140,A69-9002-11211,A69-9002,A69-9002-11211,118,temperature,13.5142,°C,2022-10-21 08:35:34,UTC,-63.29042,44.26662,0101000020E61000005A0D897B2CA54FC0D23AAA9A20224640,2022,10,21,294,8.592777777777778,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2251598,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX038,250302,145,140,A69-9002-11212,A69-9002,A69-9002-11212,39,pressure,53.0673,Meters,2022-10-21 08:37:10,UTC,-63.29042,44.26662,0101000020E61000005A0D897B2CA54FC0D23AAA9A20224640,2022,10,21,294,8.619444444444445,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251438,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11212,A69-9002,A69-9002-11212,39,pressure,53.0673,Meters,2022-10-21 08:37:56,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.632222222222223,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251025,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX038,250302,145,140,A69-9002-11211,A69-9002,A69-9002-11211,117,temperature,13.3573,°C,2022-10-21 08:38:47,UTC,-63.29042,44.26662,0101000020E61000005A0D897B2CA54FC0D23AAA9A20224640,2022,10,21,294,8.646388888888888,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2251408,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11211,A69-9002,A69-9002-11211,117,temperature,13.3573,°C,2022-10-21 08:39:33,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.659166666666668,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2251026,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX038,250302,145,140,A69-9002-11212,A69-9002,A69-9002-11212,41,pressure,56.0997,Meters,2022-10-21 08:40:26,UTC,-63.29042,44.26662,0101000020E61000005A0D897B2CA54FC0D23AAA9A20224640,2022,10,21,294,8.673888888888888,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251526,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11212,A69-9002,A69-9002-11212,41,pressure,56.0997,Meters,2022-10-21 08:41:12,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.686666666666667,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251027,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX038,250302,145,140,A69-9002-11211,A69-9002,A69-9002-11211,117,temperature,13.3573,°C,2022-10-21 08:42:07,UTC,-63.29042,44.26662,0101000020E61000005A0D897B2CA54FC0D23AAA9A20224640,2022,10,21,294,8.701944444444443,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2251462,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11211,A69-9002,A69-9002-11211,117,temperature,13.3573,°C,2022-10-21 08:42:53,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.714722222222221,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2251028,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX038,250302,145,140,A69-9002-11212,A69-9002,A69-9002-11212,40,pressure,54.5835,Meters,2022-10-21 08:43:55,UTC,-63.29042,44.26662,0101000020E61000005A0D897B2CA54FC0D23AAA9A20224640,2022,10,21,294,8.731944444444444,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251453,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11212,A69-9002,A69-9002-11212,40,pressure,54.5835,Meters,2022-10-21 08:44:40,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.744444444444444,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251029,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX038,250302,145,140,A69-9002-11211,A69-9002,A69-9002-11211,117,temperature,13.3573,°C,2022-10-21 08:45:54,UTC,-63.29042,44.26662,0101000020E61000005A0D897B2CA54FC0D23AAA9A20224640,2022,10,21,294,8.765,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2251621,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11211,A69-9002,A69-9002-11211,117,temperature,13.3573,°C,2022-10-21 08:46:40,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.777777777777779,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11211-2251030,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX038,250302,145,140,A69-9002-11212,A69-9002,A69-9002-11212,40,pressure,54.5835,Meters,2022-10-21 08:47:48,UTC,-63.29042,44.26662,0101000020E61000005A0D897B2CA54FC0D23AAA9A20224640,2022,10,21,294,8.796666666666667,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251539,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
NSBS,NSBS-OTBS-8-2022-08-25,Prionace glauca,blue shark,2023-06-27,HFX,HFX,HFX039,250897,145.0,141.0,A69-9002-11212,A69-9002,A69-9002-11212,40,pressure,54.5835,Meters,2022-10-21 08:48:34,UTC,-63.28760,44.25821,0101000020E6100000302AA913D0A44FC005C078060D214640,2022,10,21,294,8.809444444444445,HALIFAX,,"Whoriskey, F., Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.",HFX-A69-9002-11212-2251031,Fred Whoriskey (fwhoriskey@dal.ca),"Dave Hebert (david.hebert@dfo-mpo.gc.ca), Fred Whoriskey (fwhoriskey@dal.ca)"
